YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2019,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,688,182,0,17,25,40,103,88,31,35,81,84,0,17,16,25,52,53,113,68,267,127,688,182,0,17,0,17,0,17,0,17,0,17,0,17,0,17,116,83,0,17,0,17,0,17,0,17,56,61,60,65,503,178,128,96,31,35,81,84,0,17,76,61,187,110,69,56,0,17,0,17,0,17,0,17,49,50,20,31,26.31,,48.28,15.11,71.01,16.42
2019,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,420,127,24,32,10,17,8,13,34,45,32,34,50,57,50,53,27,25,87,59,98,62,420,127,0,17,0,17,0,17,0,17,0,17,0,17,0,17,37,52,0,17,26,42,0,17,0,17,0,17,11,16,335,123,42,38,0,17,32,34,50,57,164,78,47,49,48,41,0,17,8,13,0,17,0,17,0,17,40,39,50.95,,0.0,63.88,0.0,20.71
2020,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,109,54,0,13,0,13,0,13,0,13,8,9,9,10,4,7,0,13,36,27,52,51,109,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,7,0,13,0,13,0,13,0,13,0,13,4,7,63,48,0,13,0,13,8,9,9,10,19,21,27,43,42,35,0,13,0,13,0,13,0,13,21,23,21,26,44.95,,0.0,44.44,50.0,33.03
2020,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,631,149,0,19,34,40,88,75,28,30,68,73,0,19,58,67,34,41,106,75,215,104,631,149,0,19,0,19,0,19,0,19,0,19,0,19,0,19,107,74,0,19,0,19,0,19,0,19,59,55,48,57,483,147,122,85,28,30,68,73,0,19,98,79,167,92,41,46,0,19,0,19,0,19,0,19,41,46,0,19,31.38,,55.14,20.29,100.0,16.8
2020,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,489,197,13,21,11,18,0,19,60,62,10,24,82,126,57,60,20,23,100,93,136,80,489,197,0,19,0,19,0,19,0,19,0,19,0,19,0,19,40,50,0,19,27,44,0,19,0,19,0,19,13,21,397,194,24,28,24,40,10,24,82,126,177,114,80,63,52,47,0,19,9,13,0,19,0,19,0,19,43,46,52.97,,0.0,65.24,0.0,20.45
2021,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,106,58,0,13,5,7,0,13,0,13,0,13,11,11,0,13,0,13,40,34,50,50,106,58,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,8,0,13,0,13,0,13,0,13,0,13,1,8,62,54,0,13,0,13,0,13,11,11,23,31,28,43,43,36,5,7,0,13,0,13,0,13,17,22,21,27,48.11,,0.0,54.84,39.53,37.74
2021,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,661,154,0,19,35,37,58,62,35,33,89,93,0,19,0,19,65,67,149,84,230,131,661,154,0,19,0,19,0,19,0,19,0,19,0,19,0,19,63,51,0,19,0,19,0,19,0,19,32,38,31,52,551,164,93,73,35,33,89,93,0,19,135,94,199,116,47,52,0,19,0,19,0,19,0,19,47,52,0,19,32.38,,50.79,24.5,100.0,22.54
2021,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,434,197,18,28,12,20,0,19,137,135,22,32,0,19,46,60,14,23,80,95,105,81,434,197,0,19,0,19,0,19,0,19,0,19,0,19,0,19,23,36,0,19,23,36,0,19,0,19,0,19,0,19,385,199,30,31,107,131,22,32,0,19,140,113,86,76,26,25,0,19,7,12,0,19,0,19,0,19,19,27,32.26,,0.0,36.36,0.0,18.43
2022,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,82,53,0,13,4,6,0,13,0,13,0,13,9,9,0,13,0,13,19,16,50,50,82,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,6,0,13,0,13,0,13,0,13,0,13,1,6,51,48,0,13,0,13,0,13,9,9,14,17,28,43,30,28,4,6,0,13,0,13,0,13,5,7,21,27,34.15,,0.0,45.1,16.67,23.17
2022,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,552,172,0,19,33,39,21,34,30,33,96,87,9,15,0,19,73,66,145,82,145,105,552,172,0,19,0,19,0,19,0,19,0,19,0,19,0,19,33,37,0,19,0,19,0,19,0,19,8,15,25,41,479,164,54,54,30,33,96,87,9,15,170,101,120,96,40,51,0,19,0,19,0,19,0,19,40,51,0,19,41.12,,24.24,37.37,100.0,26.27
2022,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,545,197,6,11,10,16,0,19,134,142,16,24,58,50,51,58,12,18,145,100,113,92,545,197,20,30,0,19,0,19,0,19,20,30,0,19,0,19,29,47,0,19,29,47,0,19,0,19,0,19,0,19,439,187,16,19,105,130,16,24,38,45,179,96,85,83,57,53,0,19,0,19,0,19,0,19,29,41,28,36,48.81,100.0,0.0,49.43,50.88,26.61
2023,6037900102,Census Tract 9001.02,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,109,65,0,14,3,5,0,14,0,14,0,14,8,9,0,14,8,12,27,33,63,52,109,65,0,14,0,14,0,14,0,14,0,14,0,14,0,14,14,15,0,14,0,14,0,14,0,14,8,12,6,8,62,56,0,14,0,14,0,14,8,9,27,33,27,43,33,32,3,5,0,14,0,14,0,14,0,14,30,32,39.45,,57.14,56.45,0.0,24.77
2023,6037900103,Census Tract 9001.03,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,545,174,0,19,74,70,0,19,36,36,53,61,6,10,12,19,70,67,159,95,135,102,545,174,0,19,0,19,0,19,0,19,0,19,0,19,0,19,82,82,0,19,0,19,0,19,0,19,39,45,43,67,395,146,74,70,36,36,53,61,6,10,134,87,92,72,68,62,0,19,0,19,0,19,0,19,68,62,0,19,45.32,,47.56,35.44,100.0,29.17
2023,6037900104,Census Tract 9001.04,Lake Los Angeles,Los Angeles County,California,LakeLosAngeles,456,202,5,12,29,35,0,19,108,133,0,19,56,50,62,67,13,19,138,97,45,50,456,202,31,44,0,19,0,19,0,19,31,44,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,398,205,34,35,108,133,0,19,25,43,191,116,40,47,27,35,0,19,0,19,0,19,0,19,22,33,5,11,58.99,100.0,,54.27,81.48,30.26
