YEAR,GEO_ID,TRACT,CITY,COUNTY,STATE,ABBREV_NAME,B25070_001E,B25070_001M,B25070_002E,B25070_002M,B25070_003E,B25070_003M,B25070_004E,B25070_004M,B25070_005E,B25070_005M,B25070_006E,B25070_006M,B25070_007E,B25070_007M,B25070_008E,B25070_008M,B25070_009E,B25070_009M,B25070_010E,B25070_010M,B25070_011E,B25070_011M,B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,TotalRentBurden,RentBurden_15to24,RentBurden_25to34,RentBurden_35to64,RentBurden_65+,TotalSevereRentBurden
2015,6037702502,Census Tract 7025.02,Ladera Heights,Los Angeles County,California,LaderaHeights,562,181,86,83,76,65,69,104,104,68,6,16,46,46,61,97,32,37,82,56,0,12,562,181,0,12,0,12,0,12,0,12,0,12,0,12,0,12,138,73,46,51,70,62,6,16,0,12,16,28,0,12,259,141,87,77,34,37,0,12,10,17,128,110,0,12,165,123,98,113,0,12,0,12,36,42,31,34,0,12,39.32,,11.59,53.28,40.61,14.59
2015,6037703001,Census Tract 7030.01,Ladera Heights,Los Angeles County,California,LaderaHeights,1710,209,96,108,157,109,396,182,155,106,197,118,114,90,133,124,59,48,387,166,16,26,1710,209,116,113,0,17,0,17,0,17,16,26,100,111,0,17,616,158,248,125,37,43,96,94,39,46,180,131,16,26,822,224,360,188,101,93,64,67,59,72,238,118,0,17,156,82,41,46,17,28,37,41,0,17,61,49,0,17,40.53,100.0,35.55,36.13,39.1,22.63
2015,6037703002,Census Tract 7030.02,Ladera Heights,Los Angeles County,California,LaderaHeights,706,183,13,20,18,29,140,96,62,79,78,104,42,46,0,17,66,54,257,142,30,32,706,183,46,74,0,17,0,17,0,17,0,17,46,74,0,17,74,103,0,17,0,17,62,101,0,17,12,20,0,17,412,156,103,75,46,75,16,26,42,46,175,119,30,32,174,79,68,49,16,26,0,17,0,17,90,60,0,17,51.7,100.0,16.22,52.67,51.72,36.4
2016,6037236000,Census Tract 2360,Ladera Heights,Los Angeles County,California,LaderaHeights,367,129,12,18,0,12,74,78,43,66,19,31,17,26,0,12,65,54,119,80,18,29,367,129,0,12,0,12,0,12,0,12,0,12,0,12,0,12,57,47,18,28,0,12,0,12,16,26,23,35,0,12,267,101,25,28,43,66,19,31,1,8,161,84,18,29,43,69,43,69,0,12,0,12,0,12,0,12,0,12,54.77,,68.42,60.67,0.0,32.43
2016,6037702502,Census Tract 7025.02,Ladera Heights,Los Angeles County,California,LaderaHeights,697,156,87,80,79,73,65,100,98,76,58,78,94,88,58,90,82,70,76,58,0,12,697,156,0,12,0,12,0,12,0,12,0,12,0,12,0,12,147,80,32,51,67,63,11,19,0,12,37,43,0,12,364,145,109,84,31,36,0,12,60,80,164,111,0,12,186,124,90,108,0,12,47,75,34,40,15,24,0,12,44.48,,25.17,61.54,26.34,10.9
2016,6037703001,Census Tract 7030.01,Ladera Heights,Los Angeles County,California,LaderaHeights,1737,208,108,94,131,103,410,177,128,94,148,112,80,68,166,132,55,52,480,185,31,37,1737,208,172,132,0,17,0,17,0,17,14,22,158,130,0,17,716,203,238,130,54,52,87,104,39,44,280,165,18,32,732,187,377,158,74,77,45,40,27,42,209,121,0,17,117,67,34,36,0,17,16,26,0,17,54,49,13,21,44.96,100.0,44.55,32.24,46.15,27.63
2016,6037703002,Census Tract 7030.02,Ladera Heights,Los Angeles County,California,LaderaHeights,625,179,18,29,16,26,112,89,54,63,92,101,34,39,0,17,59,64,228,139,12,20,625,179,38,62,0,17,0,17,0,17,0,17,38,62,0,17,62,92,0,17,0,17,57,91,0,17,5,11,0,17,378,147,95,84,36,56,35,41,34,39,166,120,12,20,147,84,51,42,18,28,0,17,0,17,78,66,0,17,51.36,100.0,8.06,52.91,53.06,36.48
2017,6037236000,Census Tract 2360,Ladera Heights,Los Angeles County,California,LaderaHeights,463,153,14,22,0,12,72,75,0,12,0,12,56,67,22,27,85,56,160,96,54,65,463,153,0,12,0,12,0,12,0,12,0,12,0,12,0,12,54,49,13,27,0,12,0,12,15,24,26,39,0,12,266,106,34,41,0,12,0,12,0,12,214,104,18,29,143,122,39,59,0,12,0,12,41,64,27,31,36,60,69.76,,75.93,80.45,47.55,34.56
2017,6037702502,Census Tract 7025.02,Ladera Heights,Los Angeles County,California,LaderaHeights,708,206,85,78,61,51,51,77,133,77,133,154,97,89,0,12,70,50,68,54,10,22,708,206,0,12,0,12,0,12,0,12,0,12,0,12,0,12,154,90,20,32,76,65,7,19,0,12,41,42,10,22,379,159,91,77,57,53,53,81,81,84,97,71,0,12,175,149,86,98,0,12,73,112,16,26,0,12,0,12,33.19,,26.62,46.97,9.14,9.6
2017,6037703001,Census Tract 7030.01,Ladera Heights,Los Angeles County,California,LaderaHeights,1642,233,84,65,109,88,444,195,146,92,208,137,48,45,200,130,15,26,354,148,34,36,1642,233,60,58,0,17,0,17,0,17,12,19,48,59,0,17,726,225,251,130,110,88,91,109,36,41,220,157,18,29,748,218,354,183,36,38,102,90,0,17,256,121,0,17,108,58,32,35,0,17,15,24,0,17,45,37,16,24,37.58,100.0,35.26,34.22,41.67,21.56
